LeadTime,Adults,Children,PreviousCancellations,PreviousBookingsNotCanceled,DaysInWaitingList,TotalNights,HasBabies,HasMeals,HasParking,CustomerType_Transient,CustomerType_Transient-Party,DistributionChannel_Direct,DistributionChannel_TA/TO,StayType_Weekend,StayType_Mixed,DepositType_Non Refund     ,DepositType_Refundable     ,IsCanceled
0.079335794,0.5,0.0,0.0,0.0,0.0,0.083333336,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.007380074,0.5,0.6666667,0.0,0.0,0.0,0.05,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.12177122,0.5,0.0,0.0,0.0,0.0,0.05,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0018450185,0.5,0.0,0.0,0.1,0.0,0.016666668,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.15498155,0.25,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.011070111,0.5,0.0,0.0,0.0,0.0,0.016666668,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.13284133,0.5,0.6666667,0.0,0.0,0.0,0.06666667,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.14575645,0.5,0.0,0.0,0.0,0.0,0.06666667,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0018450185,0.5,0.0,0.0,0.0,0.0,0.016666668,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.14760147,0.5,0.0,0.0,0.0,0.0,0.6333333,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.08671587,0.5,0.0,0.0,0.0,0.0,0.033333335,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.02398524,0.5,0.0,0.0,0.0,0.0,0.083333336,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.007380074,0.25,0.0,0.0,0.1,0.0,0.016666668,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.20110701,0.5,0.0,0.0,0.0,0.0,0.11666667,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.2804428,0.25,0.0,0.0,0.0,0.0,0.083333336,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.009225092,0.25,0.0,0.0,0.1,0.0,0.016666668,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.28413284,0.5,0.0,0.0,0.0,0.0,0.1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.014760148,0.5,0.0,0.0,0.0,0.0,0.05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.32656828,0.5,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.105166055,0.5,0.0,0.0,0.0,0.0,0.16666667,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.084870845,0.75,0.33333334,0.0,0.0,0.0,0.016666668,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.11254612,0.5,0.0,0.0,0.0,0.0,0.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.016605167,0.5,0.0,0.0,0.0,0.0,0.033333335,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.009225092,0.25,0.0,0.0,0.033333335,0.0,0.06666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0018450185,0.25,0.0,0.0,0.0,0.0,0.033333335,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.31365314,0.5,0.0,0.0,0.0,0.0,0.11666667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.009225092,0.25,0.0,0.0,0.0,0.0,0.016666668,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.28782287,0.75,0.0,0.0,0.0,0.0,0.11666667,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0018450185,0.25,0.0,0.0,0.0,0.0,0.033333335,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.012915129,0.5,0.0,0.0,0.0,0.0,0.016666668,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.29335794,0.5,0.0,0.0,0.0,0.0,0.11666667,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.031365313,0.5,0.0,0.0,0.0,0.0,0.05,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.31918818,0.5,0.0,0.0,0.0,0.0,0.11666667,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.20110701,0.5,0.0,0.0,0.0,0.0,0.033333335,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.079335794,0.25,0.0,0.0,0.0,0.0,0.016666668,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.21033211,0.5,0.0,0.0,0.0,0.0,0.1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.014760148,0.5,0.0,0.0,0.0,0.0,0.11666667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.35424355,0.5,0.0,0.0,0.0,0.0,0.23333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.11439114,0.5,0.0,0.0,0.0,0.0,0.06666667,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.13653137,0.75,0.0,0.0,0.0,0.0,0.033333335,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.007380074,0.5,0.0,0.0,0.0,0.0,0.06666667,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0055350554,0.25,0.0,0.0,0.0,0.0,0.016666668,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.022140222,0.5,0.0,0.0,0.0,0.0,0.033333335,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.03505535,0.5,0.0,0.0,0.0,0.0,0.05,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.23616236,0.5,0.0,0.0,0.0,0.0,0.033333335,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.15867159,0.5,0.0,0.0,0.0,0.0,0.11666667,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.27675277,0.5,0.0,0.0,0.0,0.0,0.23333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.10332103,0.5,0.0,0.0,0.0,0.0,0.06666667,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.03874539,0.5,0.33333334,0.0,0.0,0.0,0.033333335,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.13284133,0.5,0.6666667,0.0,0.0,0.0,0.05,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.0,0.25,0.0,0.0,0.033333335,0.0,0.016666668,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.22324723,0.5,0.0,0.0,0.0,0.0,0.06666667,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.05719557,0.75,0.0,0.0,0.0,0.0,0.083333336,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,0.5,0.0,0.0,0.0,0.0,0.016666668,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.22693726,0.75,0.0,0.0,0.0,0.0,0.033333335,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.32841328,0.5,0.0,0.0,0.0,0.0,0.06666667,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.003690037,0.5,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.08856089,0.5,0.0,0.0,0.0,0.0,0.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.020295203,0.25,0.0,0.0,0.0,0.0,0.06666667,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.012915129,0.25,0.0,0.0,0.0,0.0,0.016666668,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.07564576,0.5,0.0,0.0,0.0,0.0,0.083333336,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.06088561,0.5,0.33333334,0.0,0.033333335,0.0,0.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.27306274,0.5,0.0,0.0,0.0,0.0,0.05,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,0.5,0.0,0.0,0.0,0.0,0.06666667,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.05904059,0.5,0.0,0.0,0.0,0.0,0.016666668,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0018450185,0.5,0.0,0.0,0.0,0.0,0.05,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.20848708,0.5,0.0,0.0,0.0,0.0,0.033333335,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.39298892,0.25,0.0,0.0,0.0,0.0,0.033333335,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.19003691,0.5,0.0,0.0,0.0,0.0,0.11666667,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.23616236,0.25,0.0,0.0,0.0,0.0,0.11666667,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.036900368,0.5,0.0,0.0,0.0,0.0,0.016666668,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.03505535,0.75,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.2896679,0.5,0.0,0.0,0.0,0.0,0.11666667,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.32287824,0.5,0.0,0.0,0.0,0.0,0.083333336,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.14391144,0.5,0.6666667,0.0,0.0,0.0,0.033333335,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.48339483,0.75,0.0,0.0,0.0,0.0,0.16666667,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0018450185,0.5,0.0,0.0,0.0,0.0,0.016666668,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.16236162,0.5,0.0,0.0,0.0,0.0,0.016666668,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.20295203,0.75,0.0,0.0,0.0,0.0,0.06666667,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.09594096,0.5,0.0,0.0,0.0,0.0,0.033333335,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.20848708,0.5,0.0,0.0,0.0,0.0,0.11666667,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,0.5,0.0,0.0,0.033333335,0.0,0.016666668,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.027675277,0.5,0.0,0.0,0.0,0.0,0.083333336,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.05904059,0.5,0.0,0.0,0.0,0.0,0.083333336,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.23247233,0.5,0.0,0.0,0.0,0.0,0.11666667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.003690037,0.5,0.0,0.0,0.0,0.0,0.016666668,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.116236165,0.5,0.0,0.0,0.0,0.0,0.11666667,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.21771218,0.5,0.0,0.0,0.0,0.0,0.11666667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,0.5,1.0,0.0,0.0,0.0,0.033333335,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.31734318,0.5,0.0,0.0,0.0,0.0,0.13333334,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.28597787,0.75,0.0,0.0,0.0,0.0,0.05,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.25461254,0.5,0.33333334,0.0,0.0,0.0,0.033333335,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.06642067,0.5,0.6666667,0.0,0.0,0.0,0.15,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.10885609,0.75,0.0,0.0,0.0,0.0,0.06666667,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.26199263,0.5,0.0,0.0,0.0,0.0,0.05,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.22878228,0.25,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0055350554,0.5,0.0,0.0,0.0,0.0,0.016666668,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.22140221,0.5,0.0,0.0,0.0,0.0,0.083333336,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.06642067,0.75,0.0,0.0,0.0,0.0,0.05,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.007380074,0.5,0.0,0.0,0.0,0.0,0.05,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.36346865,0.25,0.0,0.0,0.0,0.0,0.11666667,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.0,0.5,0.0,0.0,0.0,0.0,0.016666668,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.37453875,0.5,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,0.5,0.0,0.0,0.0,0.0,0.016666668,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.12177122,0.25,0.0,0.0,0.0,0.0,0.06666667,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.044280443,0.5,0.0,0.0,0.0,0.0,0.016666668,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
0.26199263,0.5,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.003690037,0.25,0.0,0.0,0.0,0.0,0.016666668,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.1199262,0.5,0.0,0.0,0.0,0.0,0.13333334,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.3210332,0.5,0.0,0.0,0.0,0.0,0.016666668,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.011070111,0.5,0.0,0.0,0.0,0.0,0.13333334,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.34686348,0.5,0.6666667,0.0,0.0,0.0,0.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.016605167,0.5,0.0,0.0,0.0,0.0,0.033333335,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.011070111,0.5,0.0,0.0,0.0,0.0,0.11666667,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,0.25,0.0,0.0,0.0,0.0,0.016666668,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.09409594,0.5,0.0,0.0,0.0,0.0,0.11666667,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.10332103,0.5,0.0,0.0,0.0,0.0,0.13333334,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.031365313,0.5,0.0,0.0,0.0,0.0,0.05,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.2601476,0.5,0.0,0.0,0.0,0.0,0.083333336,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.029520296,0.5,0.0,0.0,0.0,0.0,0.033333335,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.23431735,0.5,0.0,0.0,0.0,0.0,0.083333336,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.2915129,0.5,0.0,0.0,0.0,0.0,0.11666667,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.12546125,0.5,0.0,0.0,0.0,0.0,0.083333336,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.31918818,0.25,0.0,0.0,0.0,0.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.2693727,0.5,0.0,0.0,0.0,0.0,0.11666667,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.03505535,0.5,0.0,0.0,0.0,0.0,0.11666667,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.26383764,0.5,0.0,0.0,0.0,0.0,0.11666667,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.2804428,0.5,0.6666667,0.0,0.0,0.0,0.11666667,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.012915129,0.5,0.0,0.0,0.0,0.0,0.06666667,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.22693726,0.5,0.0,0.0,0.0,0.0,0.083333336,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.02398524,0.5,0.0,0.0,0.0,0.0,0.06666667,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.011070111,0.5,0.0,0.0,0.0,0.0,0.05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.4391144,0.25,0.0,0.0,0.0,0.0,0.05,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.22878228,0.5,0.6666667,0.0,0.0,0.0,0.05,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.09778598,0.5,0.6666667,0.0,0.0,0.0,0.083333336,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.1199262,0.5,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.0018450185,0.5,0.0,0.0,0.0,0.0,0.05,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0055350554,0.5,0.0,0.0,0.0,0.0,0.016666668,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.40590405,0.5,0.0,0.0,0.0,0.0,0.11666667,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0018450185,0.25,0.0,0.0,0.0,0.0,0.016666668,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.068265684,0.5,0.0,0.0,0.0,0.0,0.05,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0018450185,0.5,0.0,0.0,0.0,0.0,0.016666668,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.5,0.6666667,0.0,0.0,0.0,0.05,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.04612546,0.5,0.0,0.0,0.0,0.0,0.11666667,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.003690037,0.5,0.0,0.0,0.0,0.0,0.05,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.35977858,0.5,0.0,0.0,0.0,0.0,0.11666667,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.36162362,0.5,0.0,0.03846154,0.0,0.0,0.05,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.37822878,0.5,0.0,0.0,0.0,0.0,0.11666667,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.02398524,0.5,0.33333334,0.0,0.0,0.0,0.06666667,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.12177122,0.5,0.0,0.0,0.0,0.0,0.06666667,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.44464946,0.5,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
