LeadTime,Adults,Children,PreviousCancellations,PreviousBookingsNotCanceled,DaysInWaitingList,TotalNights,HasBabies,HasMeals,HasParking,CustomerType_Transient,CustomerType_Transient-Party,DistributionChannel_Direct,DistributionChannel_TA/TO,StayType_Weekend,StayType_Mixed,DepositType_Non Refund     ,DepositType_Refundable     ,IsCanceled
0.27675276752767525,0.5,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,0,True,False,True,False,False,True,False,False,1
0.00922509225092251,0.5,0.0,0.0,0.0,0.0,0.05,0,1,0,True,False,False,True,False,False,False,False,0
0.0018450184501845018,0.5,0.0,0.0,0.0,0.0,0.016666666666666666,0,1,1,True,False,False,True,False,False,False,False,0
0.038745387453874534,0.75,0.0,0.0,0.0,0.0,0.06666666666666667,0,1,0,True,False,False,True,False,False,False,False,0
0.35977859778597787,0.5,0.3333333333333333,0.0,0.0,0.0,0.11666666666666667,0,1,0,True,False,True,False,False,True,False,False,1
0.1051660516605166,0.5,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,0,True,False,False,True,False,True,False,False,0
0.07933579335793357,0.5,0.0,0.0,0.0,0.0,0.08333333333333333,0,1,0,True,False,False,True,False,True,False,False,0
0.007380073800738007,0.5,0.6666666666666666,0.0,0.0,0.0,0.05,0,1,1,True,False,False,True,False,True,False,False,0
0.12177121771217712,0.5,0.0,0.0,0.0,0.0,0.05,0,1,1,True,False,False,True,False,False,False,False,0
0.0018450184501845018,0.5,0.0,0.0,0.1,0.0,0.016666666666666666,0,1,0,True,False,False,False,False,False,False,False,0
0.15498154981549814,0.25,0.0,0.0,0.0,0.0,0.1,0,1,0,False,True,True,False,False,True,False,False,0
0.01107011070110701,0.5,0.0,0.0,0.0,0.0,0.016666666666666666,0,1,1,True,False,False,True,False,False,False,False,0
0.13284132841328414,0.5,0.6666666666666666,0.0,0.0,0.0,0.06666666666666667,0,1,0,True,False,False,True,False,True,False,False,1
0.14575645756457564,0.5,0.0,0.0,0.0,0.0,0.06666666666666667,0,1,0,True,False,False,True,False,True,False,False,0
0.0018450184501845018,0.5,0.0,0.0,0.0,0.0,0.016666666666666666,0,1,0,True,False,False,True,True,False,False,False,0
0.14760147601476015,0.5,0.0,0.0,0.0,0.0,0.6333333333333333,0,1,0,False,True,False,True,False,True,False,False,0
0.08671586715867158,0.5,0.0,0.0,0.0,0.0,0.03333333333333333,0,1,0,True,False,False,True,False,True,False,False,0
0.023985239852398522,0.5,0.0,0.0,0.0,0.0,0.08333333333333333,0,1,0,True,False,False,True,False,True,False,False,0
0.007380073800738007,0.25,0.0,0.0,0.1,0.0,0.016666666666666666,0,1,0,True,False,False,False,False,False,False,False,0
0.2011070110701107,0.5,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,0,True,False,False,True,False,True,False,False,1
0.28044280442804426,0.25,0.0,0.0,0.0,0.0,0.08333333333333333,0,1,0,False,True,False,True,False,True,False,False,0
0.00922509225092251,0.25,0.0,0.0,0.1,0.0,0.016666666666666666,0,1,0,True,False,False,False,False,False,False,False,0
0.28413284132841327,0.5,0.0,0.0,0.0,0.0,0.1,0,1,1,True,False,False,True,False,True,False,False,0
0.014760147601476014,0.5,0.0,0.0,0.0,0.0,0.05,0,1,0,False,True,False,False,False,True,False,False,0
0.32656826568265684,0.5,0.0,0.0,0.0,0.0,0.1,0,1,0,True,False,True,False,False,True,False,False,0
0.1051660516605166,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0,1,0,True,False,False,True,False,True,False,False,0
0.08487084870848709,0.75,0.3333333333333333,0.0,0.0,0.0,0.016666666666666666,0,1,0,True,False,False,True,False,False,False,False,1
0.11254612546125461,0.5,0.0,0.0,0.0,0.0,0.05,0,1,0,True,False,True,False,False,False,False,False,0
0.016605166051660517,0.5,0.0,0.0,0.0,0.0,0.03333333333333333,0,1,1,False,False,True,False,False,True,False,False,0
0.00922509225092251,0.25,0.0,0.0,0.03333333333333333,0.0,0.06666666666666667,0,1,0,True,False,False,False,False,True,False,False,0
0.0018450184501845018,0.25,0.0,0.0,0.0,0.0,0.03333333333333333,0,1,1,True,False,True,False,False,False,False,False,0
0.3136531365313653,0.5,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,0,False,False,False,True,False,True,False,False,0
0.00922509225092251,0.25,0.0,0.0,0.0,0.0,0.016666666666666666,0,1,0,True,False,False,True,False,False,False,False,0
0.2878228782287823,0.75,0.0,0.0,0.0,0.0,0.11666666666666667,1,1,0,True,False,True,False,False,True,False,False,1
0.0018450184501845018,0.25,0.0,0.0,0.0,0.0,0.03333333333333333,0,1,0,True,False,False,True,False,False,False,False,0
0.012915129151291513,0.5,0.0,0.0,0.0,0.0,0.016666666666666666,0,1,1,True,False,False,True,True,False,False,False,0
0.29335793357933576,0.5,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,0,True,False,False,True,False,True,False,False,1
0.03136531365313653,0.5,0.0,0.0,0.0,0.0,0.05,0,1,0,True,False,False,True,False,True,False,False,0
0.3191881918819188,0.5,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,0,True,False,False,True,False,True,False,False,0
0.2011070110701107,0.5,0.0,0.0,0.0,0.0,0.03333333333333333,0,1,0,True,False,False,True,False,True,False,False,0
0.07933579335793357,0.25,0.0,0.0,0.0,0.0,0.016666666666666666,0,1,0,True,False,False,True,False,False,False,False,1
0.2103321033210332,0.5,0.0,0.0,0.0,0.0,0.1,0,1,1,True,False,True,False,False,True,False,False,0
0.014760147601476014,0.5,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,0,False,False,False,True,False,True,False,False,0
0.35424354243542433,0.5,0.0,0.0,0.0,0.0,0.23333333333333334,0,1,0,False,False,False,True,False,True,False,False,0
0.1143911439114391,0.5,0.0,0.0,0.0,0.0,0.06666666666666667,0,1,0,False,True,False,True,False,True,False,False,0
0.13653136531365312,0.75,0.0,0.0,0.0,0.0,0.03333333333333333,0,1,0,True,False,False,True,False,True,False,False,0
0.007380073800738007,0.5,0.0,0.0,0.0,0.0,0.06666666666666667,0,1,0,True,False,False,True,False,False,False,False,0
0.005535055350553505,0.25,0.0,0.0,0.0,0.0,0.016666666666666666,0,1,0,True,False,False,False,True,False,False,False,0
0.02214022140221402,0.5,0.0,0.0,0.0,0.0,0.03333333333333333,0,1,0,True,False,False,True,False,True,False,False,0
0.03505535055350553,0.5,0.0,0.0,0.0,0.0,0.05,0,1,1,True,False,False,True,False,False,False,False,0
0.23616236162361623,0.5,0.0,0.0,0.0,0.0,0.03333333333333333,0,1,1,True,False,True,False,False,False,False,False,0
0.15867158671586715,0.5,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,0,True,False,False,True,False,True,False,False,1
0.27675276752767525,0.5,0.0,0.0,0.0,0.0,0.23333333333333334,0,1,0,False,False,False,True,False,True,False,False,0
0.1033210332103321,0.5,0.0,0.0,0.0,0.0,0.06666666666666667,0,1,0,False,True,False,True,False,True,False,False,1
0.038745387453874534,0.5,0.3333333333333333,0.0,0.0,0.0,0.03333333333333333,0,1,0,True,False,False,True,False,False,False,False,0
0.13284132841328414,0.5,0.6666666666666666,0.0,0.0,0.0,0.05,0,1,0,True,False,False,True,False,True,False,False,1
0.0,0.25,0.0,0.0,0.03333333333333333,0.0,0.016666666666666666,0,1,0,False,False,False,False,False,False,False,False,0
0.22324723247232472,0.5,0.0,0.0,0.0,0.0,0.06666666666666667,0,1,0,True,False,False,True,False,True,False,False,0
0.05719557195571955,0.75,0.0,0.0,0.0,0.0,0.08333333333333333,0,1,0,True,False,False,True,False,True,False,False,0
0.0,0.5,0.0,0.0,0.0,0.0,0.016666666666666666,0,1,1,True,False,True,False,False,False,False,False,0
0.22693726937269373,0.75,0.0,0.0,0.0,0.0,0.03333333333333333,0,1,0,True,False,False,True,False,False,False,False,0
0.3284132841328413,0.5,0.0,0.0,0.0,0.0,0.06666666666666667,0,1,0,True,False,False,True,False,True,False,False,0
0.0036900369003690036,0.5,0.0,0.0,0.0,0.0,0.1,0,1,0,True,False,False,True,False,True,False,False,0
0.08856088560885608,0.5,0.0,0.0,0.0,0.0,0.05,0,1,0,True,False,True,False,False,True,False,False,0
0.02029520295202952,0.25,0.0,0.0,0.0,0.0,0.06666666666666667,0,1,1,True,False,False,True,False,True,False,False,0
0.012915129151291513,0.25,0.0,0.0,0.0,0.0,0.016666666666666666,0,1,0,False,True,False,True,False,False,False,False,0
0.07564575645756458,0.5,0.0,0.0,0.0,0.0,0.08333333333333333,0,1,1,True,False,True,False,False,True,False,False,0
0.06088560885608856,0.5,0.3333333333333333,0.0,0.03333333333333333,0.0,0.1,0,1,0,True,False,True,False,False,True,False,False,0
0.27306273062730624,0.5,0.0,0.0,0.0,0.0,0.05,0,1,1,True,False,False,True,False,True,False,False,0
0.0,0.5,0.0,0.0,0.0,0.0,0.06666666666666667,0,1,0,True,False,True,False,False,True,False,False,0
0.05904059040590406,0.5,0.0,0.0,0.0,0.0,0.016666666666666666,0,1,1,True,False,True,False,False,False,False,False,0
0.0018450184501845018,0.5,0.0,0.0,0.0,0.0,0.05,0,1,1,True,False,False,True,False,False,False,False,0
0.20848708487084872,0.5,0.0,0.0,0.0,0.0,0.03333333333333333,0,1,0,True,False,False,True,False,False,False,False,1
0.3929889298892989,0.25,0.0,0.0,0.0,0.0,0.03333333333333333,0,1,0,False,True,False,True,False,True,False,False,0
0.1900369003690037,0.5,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,0,True,False,False,True,False,True,False,False,0
0.23616236162361623,0.25,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,0,False,True,False,True,False,True,False,False,0
0.03690036900369004,0.5,0.0,0.0,0.0,0.0,0.016666666666666666,0,1,0,True,False,False,True,True,False,False,False,0
0.03505535055350553,0.75,0.0,0.0,0.0,0.0,0.1,0,1,0,True,False,False,True,False,True,False,False,0
0.2896678966789668,0.5,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,0,True,False,False,True,False,True,False,False,0
0.32287822878228783,0.5,0.0,0.0,0.0,0.0,0.08333333333333333,0,1,0,True,False,False,True,False,True,False,False,1
0.14391143911439114,0.5,0.6666666666666666,0.0,0.0,0.0,0.03333333333333333,0,1,0,True,False,True,False,False,True,False,False,1
0.4833948339483395,0.75,0.0,0.0,0.0,0.0,0.16666666666666666,0,1,0,True,False,True,False,False,True,False,False,1
0.0018450184501845018,0.5,0.0,0.0,0.0,0.0,0.016666666666666666,0,1,0,True,False,False,True,False,False,False,False,0
0.16236162361623616,0.5,0.0,0.0,0.0,0.0,0.016666666666666666,0,1,0,True,False,False,True,False,False,False,False,0
0.2029520295202952,0.75,0.0,0.0,0.0,0.0,0.06666666666666667,0,1,0,True,False,False,True,False,True,False,False,0
0.09594095940959409,0.5,0.0,0.0,0.0,0.0,0.03333333333333333,0,1,1,True,False,False,True,False,False,False,False,0
0.20848708487084872,0.5,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,1,True,False,False,True,False,True,False,False,0
0.0,0.5,0.0,0.0,0.03333333333333333,0.0,0.016666666666666666,0,1,1,True,False,True,False,True,False,False,False,0
0.027675276752767528,0.5,0.0,0.0,0.0,0.0,0.08333333333333333,0,1,0,True,False,False,True,False,True,False,False,0
0.05904059040590406,0.5,0.0,0.0,0.0,0.0,0.08333333333333333,0,1,1,True,False,True,False,False,True,False,False,0
0.23247232472324722,0.5,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,0,False,False,False,True,False,True,False,False,0
0.0036900369003690036,0.5,0.0,0.0,0.0,0.0,0.016666666666666666,0,1,0,True,False,True,False,False,False,False,False,0
0.11623616236162361,0.5,0.0,0.0,0.0,0.0,0.11666666666666667,1,1,0,True,False,True,False,False,True,False,False,0
0.2177121771217712,0.5,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,0,False,False,False,True,False,True,False,False,0
0.0,0.5,1.0,0.0,0.0,0.0,0.03333333333333333,0,1,0,True,False,True,False,False,True,False,False,0
0.3173431734317343,0.5,0.0,0.0,0.0,0.0,0.13333333333333333,0,1,0,True,False,False,True,False,True,False,False,0
0.2859778597785978,0.75,0.0,0.0,0.0,0.0,0.05,0,1,0,False,True,True,False,False,False,False,False,0
0.25461254612546125,0.5,0.3333333333333333,0.0,0.0,0.0,0.03333333333333333,0,1,1,True,False,False,True,False,False,False,False,0
0.06642066420664207,0.5,0.6666666666666666,0.0,0.0,0.0,0.15,0,1,0,True,False,False,True,False,True,False,False,1
0.1088560885608856,0.75,0.0,0.0,0.0,0.0,0.06666666666666667,0,1,0,True,False,False,True,False,False,False,False,0
0.26199261992619927,0.5,0.0,0.0,0.0,0.0,0.05,0,1,1,True,False,False,True,False,True,False,False,0
0.2287822878228782,0.25,0.0,0.0,0.0,0.0,0.1,0,1,0,True,False,False,True,False,True,False,False,0
0.005535055350553505,0.5,0.0,0.0,0.0,0.0,0.016666666666666666,0,1,0,False,True,False,True,False,False,False,False,0
0.22140221402214022,0.5,0.0,0.0,0.0,0.0,0.08333333333333333,0,1,0,True,False,False,True,False,False,False,False,0
0.06642066420664207,0.75,0.0,0.0,0.0,0.0,0.05,0,1,0,True,False,False,True,False,False,False,False,0
0.007380073800738007,0.5,0.0,0.0,0.0,0.0,0.05,0,1,0,True,False,False,True,False,True,False,False,0
0.3634686346863468,0.25,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,0,True,False,False,True,False,True,False,False,1
0.0,0.5,0.0,0.0,0.0,0.0,0.016666666666666666,0,1,0,True,False,False,True,False,False,False,False,0
0.37453874538745385,0.5,0.0,0.0,0.0,0.0,0.1,0,1,0,True,False,False,True,False,True,False,False,0
0.0,0.5,0.0,0.0,0.0,0.0,0.016666666666666666,0,1,0,True,False,False,True,False,False,False,False,0
0.12177121771217712,0.25,0.0,0.0,0.0,0.0,0.06666666666666667,0,1,0,True,False,False,True,False,False,False,False,1
0.04428044280442804,0.5,0.0,0.0,0.0,0.0,0.016666666666666666,0,1,0,True,False,False,True,True,False,False,False,1
0.26199261992619927,0.5,0.0,0.0,0.0,0.0,0.1,0,1,0,True,False,False,True,False,True,False,False,1
0.0036900369003690036,0.25,0.0,0.0,0.0,0.0,0.016666666666666666,0,1,0,True,False,False,False,False,False,False,False,0
0.11992619926199262,0.5,0.0,0.0,0.0,0.0,0.13333333333333333,0,1,0,False,True,False,True,False,True,False,False,0
0.3210332103321033,0.5,0.0,0.0,0.0,0.0,0.016666666666666666,0,1,0,True,False,False,True,False,False,False,False,0
0.01107011070110701,0.5,0.0,0.0,0.0,0.0,0.13333333333333333,0,1,1,True,False,False,True,False,True,False,False,0
0.3468634686346863,0.5,0.6666666666666666,0.0,0.0,0.0,0.1,0,1,0,True,False,True,False,False,True,False,False,1
0.016605166051660517,0.5,0.0,0.0,0.0,0.0,0.03333333333333333,0,1,1,True,False,False,True,True,False,False,False,0
0.01107011070110701,0.5,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,1,True,False,False,True,False,True,False,False,0
0.0,0.25,0.0,0.0,0.0,0.0,0.016666666666666666,0,1,0,True,False,True,False,False,False,False,False,0
0.0940959409594096,0.5,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,0,True,False,False,True,False,True,False,False,0
0.1033210332103321,0.5,0.0,0.0,0.0,0.0,0.13333333333333333,0,1,0,True,False,False,True,False,True,False,False,0
0.03136531365313653,0.5,0.0,0.0,0.0,0.0,0.05,0,1,1,True,False,False,True,False,True,False,False,0
0.26014760147601473,0.5,0.0,0.0,0.0,0.0,0.08333333333333333,0,1,0,True,False,False,True,False,True,False,False,1
0.02952029520295203,0.5,0.0,0.0,0.0,0.0,0.03333333333333333,0,1,0,True,False,False,True,False,True,False,False,0
0.23431734317343172,0.5,0.0,0.0,0.0,0.0,0.08333333333333333,0,1,0,True,False,False,True,False,True,False,False,1
0.2915129151291513,0.5,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,0,False,True,False,True,False,True,False,False,0
0.12546125461254612,0.5,0.0,0.0,0.0,0.0,0.08333333333333333,0,1,0,True,False,False,True,False,True,False,False,1
0.3191881918819188,0.25,0.0,0.0,0.0,0.0,0.16666666666666666,0,1,0,False,False,False,True,False,True,False,False,0
0.2693726937269373,0.5,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,0,True,False,True,False,False,True,False,False,0
0.03505535055350553,0.5,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,0,True,False,False,True,False,True,False,False,0
0.26383763837638374,0.5,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,0,True,False,False,True,False,True,False,False,1
0.28044280442804426,0.5,0.6666666666666666,0.0,0.0,0.0,0.11666666666666667,0,1,0,True,False,False,True,False,True,False,False,0
0.012915129151291513,0.5,0.0,0.0,0.0,0.0,0.06666666666666667,0,1,1,False,True,False,False,False,True,False,False,0
0.22693726937269373,0.5,0.0,0.0,0.0,0.0,0.08333333333333333,0,1,1,False,True,False,False,False,True,False,False,0
0.023985239852398522,0.5,0.0,0.0,0.0,0.0,0.06666666666666667,0,1,1,True,False,True,False,False,True,False,False,0
0.01107011070110701,0.5,0.0,0.0,0.0,0.0,0.05,0,1,0,False,True,False,True,False,False,False,False,0
0.43911439114391143,0.25,0.0,0.0,0.0,0.0,0.05,0,1,0,True,False,False,True,False,False,True,False,1
0.2287822878228782,0.5,0.6666666666666666,0.0,0.0,0.0,0.05,0,1,0,True,False,False,True,False,False,False,False,0
0.09778597785977859,0.5,0.6666666666666666,0.0,0.0,0.0,0.08333333333333333,0,1,0,True,False,False,True,False,True,False,False,0
0.11992619926199262,0.5,0.0,0.0,0.0,0.0,0.1,0,1,0,False,True,True,False,False,True,False,False,0
0.0018450184501845018,0.5,0.0,0.0,0.0,0.0,0.05,0,1,0,True,False,False,True,False,True,False,False,0
0.005535055350553505,0.5,0.0,0.0,0.0,0.0,0.016666666666666666,1,1,1,True,False,False,True,False,False,False,False,0
0.4059040590405904,0.5,0.0,0.0,0.0,0.0,0.11666666666666667,1,1,0,True,False,False,True,False,True,False,False,0
0.0018450184501845018,0.25,0.0,0.0,0.0,0.0,0.016666666666666666,0,1,0,True,False,False,False,False,False,False,False,0
0.06826568265682656,0.5,0.0,0.0,0.0,0.0,0.05,0,1,1,True,False,True,False,False,False,False,False,0
0.0018450184501845018,0.5,0.0,0.0,0.0,0.0,0.016666666666666666,0,1,1,True,False,False,True,False,False,False,False,0
0.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.05,0,1,1,True,False,False,True,False,False,False,False,0
0.046125461254612546,0.5,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,1,True,False,False,True,False,True,False,False,0
0.0036900369003690036,0.5,0.0,0.0,0.0,0.0,0.05,1,1,0,True,False,True,False,False,True,False,False,0
0.35977859778597787,0.5,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,0,True,False,False,True,False,True,False,False,0
0.36162361623616235,0.5,0.0,0.038461538461538464,0.0,0.0,0.05,0,1,0,True,False,False,True,False,False,False,False,1
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0,1,0,True,False,True,False,False,True,False,False,0
0.37822878228782286,0.5,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,1,True,False,False,True,False,True,False,False,0
0.023985239852398522,0.5,0.3333333333333333,0.0,0.0,0.0,0.06666666666666667,0,1,1,True,False,False,True,False,True,False,False,0
0.12177121771217712,0.5,0.0,0.0,0.0,0.0,0.06666666666666667,0,1,0,True,False,True,False,False,True,False,False,0
0.4446494464944649,0.5,0.0,0.0,0.0,0.0,0.1,0,1,0,True,False,False,False,False,True,False,False,0
0.023985239852398522,0.75,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,1,True,False,True,False,False,True,False,False,0
0.0,0.5,0.0,0.0,0.0,0.0,0.016666666666666666,0,1,0,True,False,True,False,False,False,False,False,0
0.45387453874538747,0.5,0.0,0.0,0.0,0.0,0.1,0,1,0,True,False,False,True,False,True,False,False,1
0.03136531365313653,0.5,0.0,0.0,0.0,0.0,0.13333333333333333,0,1,0,True,False,False,True,False,True,False,False,1
0.16974169741697417,0.5,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,0,True,False,False,True,False,True,False,False,0
0.2287822878228782,0.5,0.0,0.0,0.0,0.0,0.08333333333333333,0,1,0,True,False,False,True,False,True,False,False,0
0.023985239852398522,0.5,0.0,0.0,0.0,0.0,0.05,0,1,0,True,False,False,True,False,True,False,False,0
0.0018450184501845018,0.5,0.0,0.0,0.0,0.0,0.016666666666666666,0,1,0,True,False,False,True,False,False,False,False,0
0.18081180811808117,0.5,0.0,0.0,0.0,0.0,0.016666666666666666,0,1,0,True,False,False,True,True,False,False,False,1
0.5276752767527675,0.5,0.0,0.0,0.0,0.0,0.08333333333333333,0,1,0,False,True,False,False,False,True,False,False,0
0.06273062730627306,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0,1,0,True,False,False,True,False,True,False,False,0
0.4575645756457564,0.5,0.0,0.0,0.0,0.0,0.23333333333333334,0,1,0,False,False,False,True,False,True,False,False,1
0.005535055350553505,0.25,0.0,0.0,0.0,0.0,0.03333333333333333,0,1,0,True,False,False,False,False,False,False,False,0
0.4059040590405904,0.5,0.0,0.038461538461538464,0.0,0.0,0.05,0,1,0,True,False,True,False,False,True,False,False,1
0.32656826568265684,0.5,0.0,0.0,0.0,0.0,0.23333333333333334,0,1,0,True,False,False,True,False,True,False,False,0
0.1014760147601476,0.5,0.0,0.0,0.0,0.0,0.06666666666666667,0,1,0,True,False,False,True,False,True,False,False,0
0.15313653136531366,0.25,0.0,0.0,0.0,0.0,0.05,0,1,0,False,True,False,False,False,True,False,False,0
0.007380073800738007,0.5,0.0,0.0,0.0,0.0,0.016666666666666666,0,1,1,True,False,True,False,True,False,False,False,0
0.09778597785977859,0.5,0.6666666666666666,0.0,0.0,0.0,0.11666666666666667,0,1,0,True,False,False,True,False,True,False,False,0
0.07564575645756458,0.5,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,0,True,False,False,True,False,True,False,False,1
0.012915129151291513,0.5,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,0,True,False,False,True,False,True,False,False,0
0.05166051660516605,0.5,0.0,0.0,0.0,0.0,0.03333333333333333,0,1,0,True,False,False,True,False,False,False,False,0
0.03136531365313653,0.5,0.0,0.0,0.0,0.0,0.016666666666666666,0,1,0,True,False,False,True,False,False,False,False,0
0.08671586715867158,0.5,0.6666666666666666,0.0,0.0,0.0,0.03333333333333333,0,1,0,True,False,True,False,False,False,False,False,0
0.15129151291512916,0.5,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,0,True,False,False,True,False,True,False,False,0
0.0018450184501845018,0.25,0.0,0.0,0.0,0.0,0.15,0,1,1,True,False,False,True,False,True,False,False,0
0.0,0.5,0.0,0.0,0.0,0.0,0.1,0,1,0,True,False,True,False,False,True,False,False,0
0.02952029520295203,0.25,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,0,True,False,False,True,False,True,False,False,0
0.15129151291512916,0.25,0.0,0.0,0.0,0.0,0.03333333333333333,0,1,0,True,False,False,True,False,True,False,False,0
0.046125461254612546,0.5,0.0,0.0,0.0,0.0,0.03333333333333333,0,1,0,True,False,False,True,False,False,False,False,0
0.0018450184501845018,0.25,0.0,0.0,0.0,0.0,0.016666666666666666,0,1,0,True,False,True,False,False,False,False,False,0
0.3044280442804428,0.25,0.0,0.0,0.0,0.0,0.16666666666666666,0,1,0,False,False,False,True,False,True,False,False,0
0.46125461254612543,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0,1,0,True,False,False,True,False,True,False,False,1
0.13468634686346864,0.5,0.0,0.0,0.0,0.0,0.11666666666666667,0,1,0,False,False,False,True,False,True,False,False,0
0.11992619926199262,0.5,0.0,0.0,0.0,0.0,0.15,0,1,1,True,False,False,True,False,True,False,False,0
0.11070110701107011,0.25,0.0,0.0,0.0,0.0,0.08333333333333333,0,1,0,True,False,False,True,False,True,False,False,0
0.06826568265682656,0.5,0.0,0.0,0.0,0.0,0.08333333333333333,0,1,0,True,False,True,False,False,True,False,False,0
0.0,0.25,0.0,0.0,0.2,0.0,0.03333333333333333,0,1,0,True,False,False,False,False,True,False,False,0
0.08118081180811808,0.5,0.0,0.0,0.0,0.0,0.03333333333333333,0,1,0,True,False,False,True,False,False,False,False,0
0.12361623616236161,0.5,0.0,0.0,0.0,0.0,0.13333333333333333,0,1,0,True,False,False,True,False,True,False,False,0
0.005535055350553505,0.25,0.0,0.0,0.16666666666666666,0.0,0.016666666666666666,0,1,0,True,False,False,False,False,False,False,False,0
0.28044280442804426,0.5,0.0,0.0,0.2,0.0,0.03333333333333333,0,1,1,True,False,False,True,False,False,False,False,0
0.0996309963099631,0.5,0.0,0.0,0.0,0.0,0.13333333333333333,0,1,0,False,True,True,False,False,True,False,False,0
0.05719557195571955,0.25,0.0,0.038461538461538464,0.43333333333333335,0.0,0.016666666666666666,0,1,0,True,False,False,False,False,False,False,False,1
0.26199261992619927,0.5,0.0,0.0,0.0,0.0,0.25,0,1,0,True,False,False,True,False,True,False,False,0
0.3634686346863468,0.5,0.0,0.0,0.0,0.0,0.06666666666666667,0,1,0,True,False,False,True,False,True,False,False,1
0.042435424354243544,0.5,0.3333333333333333,0.0,0.0,0.0,0.08333333333333333,0,1,0,False,True,False,True,False,True,False,False,1
0.03690036900369004,0.5,0.0,0.0,0.0,0.0,0.03333333333333333,0,1,1,True,False,False,True,False,True,False,False,0
